Time_s,Time_min,Time_hr,Ambient_Temp_C,Milk_Temp_C,PCM_Temp_C,PCM_Phase_Fraction,PCM_Heat_Removal_W,Ambient_Heat_Influx_W,Cumulative_Heat_Removed_kJ,PCM_Available_Capacity_kJ,PCM_Remaining_Capacity_kJ,Milk_Volume_L,Milk_Mass_kg,Insulation_Thickness_mm,PCM_Mass_kg,Target_Temp_C,Cooling_Status,Model_Status
14980,249.666666666667,4.16111111111111,35,20.0704602672219,33.6906624949404,1,0,1.63667188132445,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
14990,249.833333333333,4.16388888888889,35,20.0704602672219,33.6931401884173,1,0,1.63357476447832,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15000,250,4.16666666666667,35,20.0704602672219,33.6956131932904,1,0,1.63048350838703,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15010,250.166666666667,4.16944444444444,35,20.0704602672219,33.6980815184318,1,0,1.62739810196022,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15020,250.333333333333,4.17222222222222,35,20.0704602672219,33.7005451726973,1,0,1.62431853412834,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15030,250.5,4.175,35,20.0704602672219,33.7030041649257,1,0,1.62124479384293,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15040,250.666666666667,4.17777777777778,35,20.0704602672219,33.7054585039389,1,0,1.61817687007639,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15050,250.833333333333,4.18055555555556,35,20.0704602672219,33.7079081985425,1,0,1.61511475182193,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15060,251,4.18333333333333,35,20.0704602672219,33.7103532575251,1,0,1.61205842809365,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15070,251.166666666667,4.18611111111111,35,20.0704602672219,33.7127936896589,1,0,1.60900788792632,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15080,251.333333333333,4.18888888888889,35,20.0704602672219,33.7152295036995,1,0,1.60596312037566,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15090,251.5,4.19166666666667,35,20.0704602672219,33.7176607083856,1,0,1.60292411451801,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15100,251.666666666667,4.19444444444444,35,20.0704602672219,33.7200873124398,1,0,1.5998908594503,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15110,251.833333333333,4.19722222222222,35,20.0704602672219,33.7225093245678,1,0,1.59686334429026,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15120,252,4.2,35,20.0704602672219,33.7249267534593,1,0,1.59384155817593,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15130,252.166666666667,4.20277777777778,35,20.0704602672219,33.727339607787,1,0,1.59082549026627,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15140,252.333333333333,4.20555555555556,35,20.0704602672219,33.7297478962076,1,0,1.58781512974056,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15150,252.5,4.20833333333333,35,20.0704602672219,33.7321516273613,1,0,1.58481046579843,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15160,252.666666666667,4.21111111111111,35,20.0704602672219,33.7345508098719,1,0,1.58181148766016,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15170,252.833333333333,4.21388888888889,35,20.0704602672219,33.7369454523469,1,0,1.57881818456636,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15180,253,4.21666666666667,35,20.0704602672219,33.7393355633776,1,0,1.57583054577804,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15190,253.166666666667,4.21944444444444,35,20.0704602672219,33.7417211515388,1,0,1.57284856057645,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15200,253.333333333333,4.22222222222222,35,20.0704602672219,33.7441022253895,1,0,1.56987221826311,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15210,253.5,4.225,35,20.0704602672219,33.7464787934721,1,0,1.56690150815987,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15220,253.666666666667,4.22777777777778,35,20.0704602672219,33.748850864313,1,0,1.56393641960878,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15230,253.833333333333,4.23055555555556,35,20.0704602672219,33.7512184464224,1,0,1.56097694197204,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15240,254,4.23333333333333,35,20.0704602672219,33.7535815482945,1,0,1.55802306463189,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15250,254.166666666667,4.23611111111111,35,20.0704602672219,33.7559401784073,1,0,1.55507477699086,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15260,254.333333333333,4.23888888888889,35,20.0704602672219,33.7582943452229,1,0,1.55213206847137,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15270,254.5,4.24166666666667,35,20.0704602672219,33.7606440571873,1,0,1.54919492851583,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15280,254.666666666667,4.24444444444444,35,20.0704602672219,33.7629893227305,1,0,1.54626334658682,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15290,254.833333333333,4.24722222222222,35,20.0704602672219,33.7653301502667,1,0,1.54333731216664,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15300,255,4.25,35,20.0704602672219,33.7676665481939,1,0,1.54041681475762,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15310,255.166666666667,4.25277777777778,35,20.0704602672219,33.7699985248944,1,0,1.53750184388201,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15320,255.333333333333,4.25555555555556,35,20.0704602672219,33.7723260887347,1,0,1.53459238908168,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15330,255.5,4.25833333333333,35,20.0704602672219,33.7746492480653,1,0,1.53168843991843,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15340,255.666666666667,4.26111111111111,35,20.0704602672219,33.7769680112209,1,0,1.52878998597387,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15350,255.833333333333,4.26388888888889,35,20.0704602672219,33.7792823865206,1,0,1.52589701684922,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15360,256,4.26666666666667,35,20.0704602672219,33.7815923822677,1,0,1.52300952216541,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15370,256.166666666667,4.26944444444444,35,20.0704602672219,33.7838980067495,1,0,1.52012749156308,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15380,256.333333333333,4.27222222222222,35,20.0704602672219,33.7861992682381,1,0,1.51725091470237,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15390,256.5,4.275,35,20.0704602672219,33.7884961749896,1,0,1.51437978126295,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15400,256.666666666667,4.27777777777778,35,20.0704602672219,33.7907887352447,1,0,1.51151408094417,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15410,256.833333333333,4.28055555555556,35,20.0704602672219,33.7930769572282,1,0,1.50865380346477,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15420,257,4.28333333333333,35,20.0704602672219,33.7953608491496,1,0,1.50579893856299,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15430,257.166666666667,4.28611111111111,35,20.0704602672219,33.7976404192029,1,0,1.5029494759964,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15440,257.333333333333,4.28888888888889,35,20.0704602672219,33.7999156755663,1,0,1.50010540554213,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15450,257.5,4.29166666666667,35,20.0704602672219,33.8021866264029,1,0,1.49726671699643,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15460,257.666666666667,4.29444444444444,35,20.0704602672219,33.8044532798599,1,0,1.4944334001751,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15470,257.833333333333,4.29722222222222,35,20.0704602672219,33.8067156440696,1,0,1.49160544491295,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15480,258,4.3,35,20.0704602672219,33.8089737271486,1,0,1.48878284106424,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15490,258.166666666667,4.30277777777778,35,20.0704602672219,33.8112275371981,1,0,1.48596557850238,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15500,258.333333333333,4.30555555555556,35,20.0704602672219,33.8134770823041,1,0,1.48315364711988,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15510,258.5,4.30833333333333,35,20.0704602672219,33.8157223705373,1,0,1.48034703682837,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15520,258.666666666667,4.31111111111111,35,20.0704602672219,33.8179634099531,1,0,1.47754573755863,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15530,258.833333333333,4.31388888888889,35,20.0704602672219,33.8202002085916,1,0,1.47474973926046,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15540,259,4.31666666666667,35,20.0704602672219,33.8224327744778,1,0,1.47195903190275,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15550,259.166666666667,4.31944444444444,35,20.0704602672219,33.8246611156213,1,0,1.46917360547334,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15560,259.333333333333,4.32222222222222,35,20.0704602672219,33.8268852400168,1,0,1.46639344997894,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15570,259.5,4.325,35,20.0704602672219,33.8291051556439,1,0,1.46361855544518,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15580,259.666666666667,4.32777777777778,35,20.0704602672219,33.8313208704667,1,0,1.46084891191666,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15590,259.833333333333,4.33055555555556,35,20.0704602672219,33.8335323924346,1,0,1.45808450945677,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15600,260,4.33333333333333,35,20.0704602672219,33.8357397294819,1,0,1.45532533814767,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15610,260.166666666667,4.33611111111111,35,20.0704602672219,33.8379428895277,1,0,1.45257138809036,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15620,260.333333333333,4.33888888888889,35,20.0704602672219,33.8401418804764,1,0,1.44982264940449,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15630,260.5,4.34166666666667,35,20.0704602672219,33.8423367102172,1,0,1.44707911222848,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15640,260.666666666667,4.34444444444444,35,20.0704602672219,33.8445273866246,1,0,1.4443407667193,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15650,260.833333333333,4.34722222222222,35,20.0704602672219,33.8467139175578,1,0,1.44160760305272,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15660,261,4.35,35,20.0704602672219,33.8488963108616,1,0,1.43887961142295,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15670,261.166666666667,4.35277777777778,35,20.0704602672219,33.8510745743658,1,0,1.43615678204276,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15680,261.333333333333,4.35555555555556,35,20.0704602672219,33.8532487158851,1,0,1.43343910514357,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15690,261.5,4.35833333333333,35,20.0704602672219,33.8554187432198,1,0,1.4307265709752,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15700,261.666666666667,4.36111111111111,35,20.0704602672219,33.8575846641552,1,0,1.42801916980597,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15710,261.833333333333,4.36388888888889,35,20.0704602672219,33.8597464864621,1,0,1.42531689192243,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15720,262,4.36666666666667,35,20.0704602672219,33.8619042178962,1,0,1.42261972762978,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15730,262.166666666667,4.36944444444444,35,20.0704602672219,33.8640578661989,1,0,1.41992766725139,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15740,262.333333333333,4.37222222222222,35,20.0704602672219,33.8662074390968,1,0,1.41724070112902,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15750,262.5,4.375,35,20.0704602672219,33.8683529443019,1,0,1.41455881962264,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15760,262.666666666667,4.37777777777778,35,20.0704602672219,33.8704943895116,1,0,1.41188201311055,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15770,262.833333333333,4.38055555555556,35,20.0704602672219,33.8726317824087,1,0,1.40921027198916,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15780,263,4.38333333333333,35,20.0704602672219,33.8747651306615,1,0,1.40654358667307,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15790,263.166666666667,4.38611111111111,35,20.0704602672219,33.8768944419239,1,0,1.4038819475951,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15800,263.333333333333,4.38888888888889,35,20.0704602672219,33.8790197238351,1,0,1.40122534520616,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15810,263.5,4.39166666666667,35,20.0704602672219,33.8811409840199,1,0,1.39857376997511,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15820,263.666666666667,4.39444444444444,35,20.0704602672219,33.8832582300889,1,0,1.39592721238891,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15830,263.833333333333,4.39722222222222,35,20.0704602672219,33.8853714696379,1,0,1.39328566295262,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15840,264,4.4,35,20.0704602672219,33.8874807102487,1,0,1.39064911218917,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15850,264.166666666667,4.40277777777778,35,20.0704602672219,33.8895859594885,1,0,1.38801755063941,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15860,264.333333333333,4.40555555555556,35,20.0704602672219,33.8916872249103,1,0,1.38539096886218,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15870,264.5,4.40833333333333,35,20.0704602672219,33.8937845140527,1,0,1.38276935743409,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15880,264.666666666667,4.41111111111111,35,20.0704602672219,33.8958778344403,1,0,1.38015270694959,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15890,264.833333333333,4.41388888888889,35,20.0704602672219,33.8979671935832,1,0,1.37754100802095,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15900,265,4.41666666666667,35,20.0704602672219,33.9000525989773,1,0,1.37493425127832,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15910,265.166666666667,4.41944444444444,35,20.0704602672219,33.9021340581045,1,0,1.37233242736937,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15920,265.333333333333,4.42222222222222,35,20.0704602672219,33.9042115784324,1,0,1.36973552695956,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15930,265.5,4.425,35,20.0704602672219,33.9062851674143,1,0,1.36714354073212,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15940,265.666666666667,4.42777777777778,35,20.0704602672219,33.9083548324898,1,0,1.36455645938771,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15950,265.833333333333,4.43055555555556,35,20.0704602672219,33.9104205810842,1,0,1.36197427364469,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15960,266,4.43333333333333,35,20.0704602672219,33.9124824206088,1,0,1.35939697423902,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15970,266.166666666667,4.43611111111111,35,20.0704602672219,33.9145403584606,1,0,1.35682455192423,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15980,266.333333333333,4.43888888888889,35,20.0704602672219,33.9165944020231,1,0,1.35425699747119,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
15990,266.5,4.44166666666667,35,20.0704602672219,33.9186445586653,1,0,1.35169430166831,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
16000,266.666666666667,4.44444444444444,35,20.0704602672219,33.9206908357428,1,0,1.34913645532149,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
16010,266.833333333333,4.44722222222222,35,20.0704602672219,33.9227332405968,1,0,1.346583449254,797.739222131392,768,0,20,20.6,20,3,5,COOLING IN PROGRESS,PCM CAPACITY INSUFFICIENT
